customer_id,first_name,last_name,email,phone,date_of_birth,gender,registration_date,acquisition_channel,marketing_consent,account_status,preferred_language,created_at,updated_at,last_activity_date
2016,Jenny,Nelson,bergercatherine@example.net,854.472.8639,1999-04-04,female,2024-04-03 14:36:01,organic,False,active,English,2024-04-03 14:36:01,2024-11-27 09:55:38,2024-04-16 13:10:37
2017,Crystal,Park,brianjones@example.net,(791)945-0909x039,2002-09-15,female,2023-05-27 12:35:45,organic,True,active,English,2023-05-27 12:35:45,2023-12-28 14:00:16,2025-08-14 04:03:41
2018,Lisa,Mendez,barbarafowler@example.org,8677333827,1971-12-14,female,2024-05-02 12:03:31,referral,False,active,English,2024-05-02 12:03:31,2024-10-17 14:03:02,2024-12-18 00:20:32
2019,Anthony,Thompson,barbara68@example.net,001-223-385-8552,1972-07-28,male,2025-08-01 11:55:06,paid_ads,False,active,English,2025-08-01 11:55:06,2025-08-01 15:40:55,2025-08-12 08:40:19
2020,Tiffany,Schwartz,erika44@example.net,579-420-7405x1870,1979-09-04,female,2025-09-16 08:43:53,organic,True,active,English,2025-09-16 08:43:53,2025-09-18 10:15:55,2025-09-17 14:38:19
2021,Jesse,Murphy,andersonkimberly@example.net,+1-598-939-1032x0410,2001-10-08,male,2025-07-04 08:08:30,organic,False,active,English,2025-07-04 08:08:30,2025-07-17 01:57:16,2025-08-22 16:19:54
2022,Amy,Hernandez,vjackson@example.com,251-426-3700x79633,1946-10-24,female,2023-01-08 21:26:57,referral,True,active,English,2023-01-08 21:26:57,2023-09-11 21:34:01,2024-07-03 23:16:15
2023,Jasmine,Kim,davidmartin@example.com,(721)833-4595x82956,1989-02-10,female,2024-09-20 07:48:47,paid_ads,False,active,English,2024-09-20 07:48:47,2024-11-21 07:34:11,2024-10-15 03:42:00
2024,Kyle,Swanson,silvajessica@example.com,814-675-3763x7825,1998-08-14,male,2023-06-18 17:16:11,organic,True,active,English,2023-06-18 17:16:11,2025-08-15 22:48:34,2024-12-19 11:23:18
2025,Susan,Carney,wbutler@example.net,877-605-1865x06799,1955-07-31,female,2024-07-22 10:36:00,organic,True,active,English,2024-07-22 10:36:00,2025-04-10 06:46:57,2024-09-12 04:29:44
2026,Kevin,Smith,morganbridges@example.com,270.642.6469x79508,1966-02-08,male,2024-04-29 00:06:53,organic,True,active,English,2024-04-29 00:06:53,2025-03-03 16:43:14,2025-03-11 07:28:12
2027,Melissa,Fuller,williamcasey@example.org,450.741.6275x02092,1964-11-22,female,2022-10-06 09:07:42,email,False,active,English,2022-10-06 09:07:42,2023-07-04 21:26:47,2023-03-26 02:38:53
2028,Justin,Thompson,joseph62@example.com,(435)714-8749x7151,1965-03-13,male,2023-09-09 05:33:35,paid_ads,True,active,English,2023-09-09 05:33:35,2024-04-10 10:49:00,2024-06-22 09:19:17
2029,Linda,Cross,jeffrey35@example.net,+1-449-499-9169x5359,1990-10-20,female,2025-02-12 07:59:40,organic,True,active,English,2025-02-12 07:59:40,2025-09-13 23:31:34,2025-08-15 05:09:27
2030,Erica,Anderson,duncanbradley@example.net,674-897-3111,1980-09-10,female,2025-08-16 13:44:26,social,True,active,English,2025-08-16 13:44:26,2025-08-28 03:58:55,2025-08-26 18:21:01
2031,Kristy,Bishop,noblebrian@example.net,2452961974,1964-06-13,female,2022-11-04 11:20:42,organic,True,active,English,2022-11-04 11:20:42,2024-05-20 01:12:23,2025-06-19 23:03:16
2032,Paula,Clark,michael42@example.org,8427084182,1973-07-10,female,2024-04-18 01:57:00,social,True,active,English,2024-04-18 01:57:00,2024-11-14 21:50:06,2025-07-05 00:37:34
2033,Kimberly,Thompson,austin54@example.org,219-809-3757x70796,2006-01-14,female,2024-09-17 14:43:37,social,True,active,English,2024-09-17 14:43:37,2024-10-23 14:31:50,2025-09-05 07:39:14
2034,Kevin,Rodriguez,lisa28@example.com,+1-436-995-5958,1981-09-18,male,2024-07-15 05:24:20,paid_ads,True,active,English,2024-07-15 05:24:20,2025-07-09 20:45:48,2024-09-01 01:30:01
2035,Kevin,Bradford,robertroberson@example.org,(369)249-0608x276,1962-09-27,male,2024-06-22 15:24:20,organic,False,active,English,2024-06-22 15:24:20,2024-07-01 00:09:32,2024-11-01 11:01:05
2036,Hector,Jones,anthonyhanson@example.com,(796)891-5734x943,1976-10-03,male,2023-09-10 22:40:38,referral,True,active,English,2023-09-10 22:40:38,2024-02-13 15:06:53,2024-02-16 19:09:36
2037,Latasha,Hunt,brittany13@example.net,+1-378-370-1881,1963-07-05,female,2024-04-04 21:03:53,referral,True,active,English,2024-04-04 21:03:53,2024-09-30 21:30:01,2024-10-03 08:36:10
2038,Leonard,Rich,jareddavis@example.org,(941)870-7127,2004-11-05,male,2024-09-30 02:25:38,organic,True,active,English,2024-09-30 02:25:38,2025-01-01 07:17:22,2025-01-03 12:22:49
2039,Karina,Hess,skinnerjenny@example.org,+1-322-908-2204x4843,1969-10-17,female,2024-11-26 00:23:14,paid_ads,True,active,English,2024-11-26 00:23:14,2025-06-13 23:40:13,2025-09-23 12:06:03
2040,Annette,Gilmore,thomas04@example.org,+1-259-390-0284x2241,1980-12-06,female,2025-02-14 15:03:14,organic,False,active,English,2025-02-14 15:03:14,2025-09-12 00:31:49,2025-05-12 06:57:23
2041,Richard,Allen,nlowe@example.com,9305579251,1959-11-28,male,2025-05-26 15:45:23,referral,True,active,English,2025-05-26 15:45:23,2025-07-08 22:50:47,2025-07-13 09:52:06
2042,Kelly,Hall,kathleenwilliams@example.net,929-279-6854x62116,2007-12-24,female,2024-03-18 15:11:41,email,True,active,English,2024-03-18 15:11:41,2025-07-23 23:26:44,2024-04-29 05:18:03
2043,Andrew,Taylor,colonjoseph@example.com,001-366-345-3629x213,2003-06-11,male,2023-06-07 21:27:03,email,True,active,English,2023-06-07 21:27:03,2024-06-14 10:38:42,2024-08-01 15:57:12
2044,James,Ellison,anthony29@example.org,648.999.4549x49725,1964-04-09,male,2025-04-23 21:58:42,organic,False,active,English,2025-04-23 21:58:42,2025-05-22 09:46:37,2025-08-29 19:48:16
2045,Donna,King,victoria17@example.com,(839)749-0465x14444,1950-12-16,female,2022-12-20 11:13:32,organic,True,active,English,2022-12-20 11:13:32,2025-01-11 20:59:19,2024-04-14 04:49:49
2046,Rebecca,Stevenson,loganwarner@example.net,001-388-964-6508x930,1994-07-20,female,2023-01-09 21:44:36,paid_ads,True,active,English,2023-01-09 21:44:36,2025-05-25 21:24:52,2024-04-10 05:23:13
2047,David,Carlson,kimberlywarner@example.net,754.683.9377x7271,1995-03-02,male,2023-01-22 16:12:33,organic,False,active,English,2023-01-22 16:12:33,2023-09-15 04:40:03,2023-10-03 05:50:34
2048,Christopher,Stewart,moranmelissa@example.net,941.424.7223,1947-04-11,male,2023-03-24 11:38:03,organic,True,active,English,2023-03-24 11:38:03,2023-05-31 03:55:42,2025-02-12 01:33:44
2049,Kyle,Reed,rwilliams@example.org,(332)239-9887x73352,1989-04-26,male,2023-01-10 20:47:51,organic,True,active,English,2023-01-10 20:47:51,2025-04-14 17:05:23,2024-06-24 07:45:51
2050,Chelsea,Bowman,michael82@example.com,721.389.4510,1944-12-22,female,2024-12-26 09:22:15,paid_ads,True,active,English,2024-12-26 09:22:15,2025-07-19 08:32:20,2025-02-11 22:50:19
2051,Rebecca,Guzman,howard17@example.net,+1-734-720-6433,1977-12-21,female,2023-02-27 19:46:44,organic,True,active,English,2023-02-27 19:46:44,2023-12-16 23:41:35,2024-06-21 08:55:24
2052,Diane,Byrd,macksean@example.net,5402932424,1980-03-16,female,2023-07-14 08:02:13,referral,True,active,English,2023-07-14 08:02:13,2023-08-21 06:26:46,2023-11-17 05:43:27
2053,Courtney,Bennett,denniswong@example.org,+1-387-424-4783x9071,1982-09-22,female,2024-09-08 19:25:40,email,True,active,English,2024-09-08 19:25:40,2025-01-28 20:58:16,2025-03-20 08:14:03
2054,Terri,Reynolds,williamskevin@example.org,001-482-272-4495,1984-08-28,female,2025-01-11 07:24:58,paid_ads,True,active,English,2025-01-11 07:24:58,2025-07-01 10:36:06,2025-06-09 09:38:00
2055,Mark,Jones,lisafernandez@example.org,897-778-9516,1959-08-10,male,2025-03-19 10:38:19,referral,True,active,English,2025-03-19 10:38:19,2025-09-01 08:45:31,2025-09-12 22:48:59
2056,Shawn,Williams,joshua02@example.com,360.212.3162x575,1981-01-22,male,2023-03-10 12:00:37,paid_ads,True,active,English,2023-03-10 12:00:37,2023-05-01 17:49:56,2023-04-09 13:21:14
2057,Scott,Christensen,thomas43@example.net,001-273-484-7184x581,2001-03-25,male,2024-05-17 11:00:36,paid_ads,False,active,English,2024-05-17 11:00:36,2024-08-08 16:31:27,2024-09-29 15:16:47
2058,Joshua,Lee,toniwells@example.org,911-229-8031x02623,1986-08-19,male,2023-01-24 18:25:57,organic,False,active,English,2023-01-24 18:25:57,2024-08-10 13:23:53,2023-03-23 08:02:04
2059,Michael,Hawkins,ericamoore@example.org,001-525-346-5476,1965-05-30,male,2024-08-31 18:03:32,paid_ads,False,active,English,2024-08-31 18:03:32,2025-08-02 16:23:03,2024-11-11 09:34:56
2060,Hector,Larson,clarkmatthew@example.com,001-842-937-2466x762,1999-04-26,male,2024-04-23 14:37:49,paid_ads,False,active,English,2024-04-23 14:37:49,2025-02-20 09:47:06,2024-06-19 23:46:10
2061,Mathew,Chapman,linda52@example.org,220-859-6425x4978,1997-07-11,male,2024-01-11 09:09:14,organic,True,active,English,2024-01-11 09:09:14,2024-08-09 12:07:57,2024-07-07 13:41:38
2062,Lisa,Bender,pwilliams@example.org,589-773-1160x1565,1963-07-07,female,2023-02-02 00:43:39,referral,False,active,English,2023-02-02 00:43:39,2023-11-16 14:50:09,2023-06-24 19:55:14
2063,Monique,Maldonado,lisa40@example.org,(504)737-9086x808,1963-02-07,female,2025-06-14 20:42:49,paid_ads,False,active,English,2025-06-14 20:42:49,2025-09-25 06:07:10,2025-08-25 13:26:33
2064,Victoria,Newman,ronaldflores@example.net,+1-475-797-9974,2001-12-13,female,2024-03-26 04:42:01,paid_ads,True,inactive,English,2024-03-26 04:42:01,2024-11-08 08:20:02,2024-07-30 01:02:21
2065,Maria,Brown,jason82@example.com,768-549-7850x78672,1971-09-03,female,2025-03-16 08:05:01,organic,False,active,English,2025-03-16 08:05:01,2025-03-27 08:27:00,2025-08-10 19:00:44
2066,Gavin,Smith,hrichmond@example.net,001-494-951-1932x467,1978-07-18,male,2023-03-11 03:15:15,referral,True,inactive,English,2023-03-11 03:15:15,2024-08-14 09:49:57,2023-12-01 21:31:21
2067,Stephanie,Smith,ramseyjessica@example.net,(596)435-1875x705,1982-03-26,female,2024-08-08 01:17:27,referral,True,active,English,2024-08-08 01:17:27,2024-09-09 08:01:29,2025-02-14 21:11:43
2068,Connie,Welch,robertslindsay@example.com,897-929-4103,1949-05-27,female,2023-01-22 11:12:04,paid_ads,True,active,English,2023-01-22 11:12:04,2024-06-15 03:56:07,2025-04-25 16:53:11
2069,Laura,Cortez,jennaingram@example.net,994.301.1713x03709,1976-01-06,female,2024-05-20 01:15:13,referral,False,active,English,2024-05-20 01:15:13,2025-07-04 23:01:49,2024-12-11 11:29:39
2070,Leslie,Arnold,omarsh@example.com,916.692.7592,2005-06-10,female,2024-09-07 18:13:46,organic,True,active,English,2024-09-07 18:13:46,2025-02-15 10:56:17,2025-09-02 13:37:03
2071,Amanda,Montes,druiz@example.org,+1-270-818-3256x618,1980-01-19,female,2023-02-03 22:33:00,paid_ads,True,active,English,2023-02-03 22:33:00,2023-06-29 13:51:02,2023-02-08 23:04:55
2072,Richard,Cochran,smithbryan@example.org,502-222-1268,2003-07-24,male,2024-03-05 03:08:47,referral,False,active,English,2024-03-05 03:08:47,2024-11-07 14:51:32,2024-05-18 12:57:29
2073,Barbara,Levy,juarezpatricia@example.org,001-969-334-9106x769,1992-11-24,female,2022-11-20 11:28:02,organic,True,active,English,2022-11-20 11:28:02,2023-01-21 02:19:37,2023-05-10 04:13:00
2074,Elizabeth,Miller,lperez@example.net,(725)819-6429,2002-04-20,female,2025-05-06 13:13:35,social,False,active,English,2025-05-06 13:13:35,2025-05-30 03:39:26,2025-07-29 13:27:29
2075,Brian,Villanueva,ysmith@example.org,744-696-5502x42182,1975-06-23,male,2023-05-10 12:06:57,email,True,active,English,2023-05-10 12:06:57,2025-08-02 20:51:32,2023-07-27 19:12:37
2076,Julie,Reed,aaron24@example.org,926-933-5231x754,1985-05-09,female,2025-09-10 01:33:09,referral,True,active,English,2025-09-10 01:33:09,2025-09-13 02:20:22,2025-09-14 18:44:15
2077,Christopher,Morales,christinawalsh@example.org,418.467.6744,1992-02-29,male,2022-09-29 15:03:23,email,True,active,English,2022-09-29 15:03:23,2024-11-30 07:41:23,2024-10-28 13:36:40
2078,Kathryn,Lee,williamsmary@example.com,+1-863-209-6667x629,1977-08-04,female,2022-10-12 19:49:57,organic,True,active,English,2022-10-12 19:49:57,2025-06-21 19:06:07,2023-06-13 04:29:43
2079,Samuel,Dougherty,megan91@example.net,7476164954,2003-11-04,male,2025-04-28 11:47:13,paid_ads,False,active,English,2025-04-28 11:47:13,2025-09-17 19:23:18,2025-06-26 15:43:02
2080,Hailey,Murray,sanchezlisa@example.net,915.534.2789x328,1977-12-20,female,2024-06-19 05:39:55,social,True,active,English,2024-06-19 05:39:55,2024-10-10 15:42:30,2024-11-01 00:22:49
2081,Randall,Simmons,jonathan84@example.org,349.646.4540x3002,1987-11-09,male,2024-09-22 14:59:09,organic,True,active,English,2024-09-22 14:59:09,2024-12-22 09:02:52,2025-02-19 01:05:00
2082,Peter,Stafford,michael38@example.net,(832)834-5335,2005-06-11,male,2024-02-14 21:48:34,email,True,active,English,2024-02-14 21:48:34,2025-03-20 16:25:18,2024-06-19 16:03:26
2083,Kyle,Navarro,xcabrera@example.com,+1-854-392-0398x0133,1944-02-21,male,2024-12-17 17:02:34,paid_ads,True,active,English,2024-12-17 17:02:34,2025-08-12 04:32:33,2025-01-16 23:56:55
2084,Megan,Olson,garcialance@example.org,715-581-6231,1980-12-15,female,2024-04-15 14:20:21,email,True,active,English,2024-04-15 14:20:21,2025-08-02 01:15:07,2024-11-13 21:30:58
2085,Benjamin,Howard,zhutchinson@example.com,7919639750,1970-03-04,male,2025-01-25 11:33:07,email,True,active,English,2025-01-25 11:33:07,2025-09-17 15:14:55,2025-03-19 17:28:51
2086,Austin,Rios,browndeanna@example.com,630-402-7732x0656,2006-02-16,male,2024-04-23 16:52:20,paid_ads,True,active,English,2024-04-23 16:52:20,2025-04-05 11:39:18,2025-09-05 07:46:38
2087,Chelsea,Smith,patrickgonzalez@example.org,(976)331-1431x0753,1973-06-10,female,2025-05-29 06:48:10,paid_ads,True,active,English,2025-05-29 06:48:10,2025-07-21 22:33:10,2025-06-19 09:44:48
2088,Jeffrey,Woodard,brittanyjohnson@example.com,+1-746-614-3838x1674,2004-04-13,male,2023-07-11 18:59:05,social,False,active,English,2023-07-11 18:59:05,2023-09-29 04:34:25,2025-01-14 10:49:41
2089,Matthew,Green,tracy52@example.net,001-472-445-9798,1976-07-25,male,2023-12-11 16:58:23,email,True,active,English,2023-12-11 16:58:23,2025-08-22 05:30:33,2024-07-22 04:45:04
2090,Michael,Johnson,edward00@example.org,299-761-1778x5453,1964-05-12,male,2024-03-14 14:14:19,organic,True,active,English,2024-03-14 14:14:19,2025-02-19 11:53:26,2025-09-11 23:45:25
2091,Jamie,Mahoney,ywheeler@example.org,595.730.0255,1993-08-29,female,2025-01-21 17:17:42,referral,True,active,English,2025-01-21 17:17:42,2025-04-02 21:47:33,2025-06-14 02:47:28
2092,Daniel,Kirby,nbarnett@example.org,(552)345-8701,1982-06-05,male,2025-09-06 18:24:30,paid_ads,True,active,English,2025-09-06 18:24:30,2025-09-24 16:22:36,2025-09-09 14:32:59
2093,Gregory,Henry,michaelgonzalez@example.org,992-915-1569x4438,1967-01-25,male,2024-08-17 01:39:56,organic,True,active,English,2024-08-17 01:39:56,2024-10-10 09:00:20,2025-08-07 12:07:43
2094,Crystal,Tapia,michaelhorton@example.net,+1-891-605-4825x6273,1995-12-28,female,2023-01-10 05:52:40,referral,True,active,English,2023-01-10 05:52:40,2023-11-15 13:07:49,2023-11-20 04:43:12
2095,Jeffrey,Saunders,schneiderchristina@example.net,(487)284-2775x15367,1989-11-29,male,2023-04-07 14:12:43,organic,True,active,English,2023-04-07 14:12:43,2025-02-18 11:06:31,2024-10-08 01:44:00
2096,Jaime,Watkins,wendypayne@example.net,(385)394-4164x9331,1998-01-15,female,2024-05-14 04:25:40,social,False,active,English,2024-05-14 04:25:40,2025-01-17 14:42:31,2025-03-06 12:29:23
2097,Michelle,Stewart,jacksonkaitlyn@example.org,580-760-3632,1993-10-21,female,2025-06-11 19:26:48,paid_ads,True,active,English,2025-06-11 19:26:48,2025-07-05 13:53:52,2025-08-13 23:37:47
2098,Charles,Hopkins,zfuentes@example.org,607.739.8714,1985-12-03,male,2023-06-19 16:27:45,referral,False,active,English,2023-06-19 16:27:45,2024-08-13 14:00:29,2024-10-10 00:34:56
2099,Alyssa,Marshall,kimberly77@example.com,714-565-1831x6332,1976-12-24,female,2023-07-31 19:01:21,organic,True,active,English,2023-07-31 19:01:21,2024-08-11 01:50:17,2025-06-04 07:00:12
2100,Gary,Navarro,ywatts@example.com,8702250766,2001-03-18,male,2022-11-26 16:34:17,referral,False,active,English,2022-11-26 16:34:17,2024-07-19 04:20:25,2025-05-08 19:42:48
2101,Heather,Robertson,jennifer61@example.org,(389)465-5326x47414,1963-09-07,female,2025-08-07 14:41:59,organic,False,active,English,2025-08-07 14:41:59,2025-09-03 00:33:26,2025-08-08 23:19:20
2102,Craig,Graham,zachary35@example.net,001-360-500-1820x871,1989-09-19,male,2023-11-03 19:37:13,organic,True,active,English,2023-11-03 19:37:13,2025-05-09 00:12:42,2025-04-12 15:51:44
2103,Martin,Woods,hunterbarbara@example.org,+1-719-287-9216,1951-08-15,male,2025-06-02 18:45:38,social,False,active,English,2025-06-02 18:45:38,2025-06-21 16:20:09,2025-09-12 16:11:31
2104,Nancy,Bryant,garciaanthony@example.net,(575)422-6249x15289,1987-01-29,female,2024-09-17 20:02:20,organic,True,inactive,English,2024-09-17 20:02:20,2025-04-04 00:59:33,2024-10-29 12:39:06
2105,Shelia,Rogers,freemantracy@example.org,719.474.9313,2007-12-19,female,2024-06-14 01:26:27,email,True,active,English,2024-06-14 01:26:27,2025-06-28 19:23:07,2025-05-11 12:11:24
2106,Richard,Cooper,stephaniehenderson@example.com,818-525-6651,1984-11-06,male,2023-07-06 05:22:14,email,True,active,English,2023-07-06 05:22:14,2023-12-23 15:43:16,2025-06-13 05:22:54
2107,Brendan,Rivera,robertnichols@example.net,841.235.0334,1976-03-06,male,2024-09-23 04:28:44,paid_ads,True,active,English,2024-09-23 04:28:44,2025-06-27 07:46:52,2025-03-26 00:47:38
2108,Jason,Walters,tnguyen@example.net,001-446-354-4821x873,1981-05-01,male,2025-04-03 17:49:19,referral,True,active,English,2025-04-03 17:49:19,2025-08-28 23:01:48,2025-04-28 10:07:51
2109,Susan,Hicks,rmullen@example.org,001-750-831-5134x650,2002-12-14,female,2024-02-20 10:37:45,email,True,inactive,English,2024-02-20 10:37:45,2025-06-15 17:54:49,2025-05-02 11:18:51
2110,Michael,Robinson,smccormick@example.com,813.741.2538x3410,1997-12-24,male,2024-07-23 02:14:18,organic,False,active,English,2024-07-23 02:14:18,2025-07-14 09:29:53,2024-11-05 05:10:33
2111,Tony,Fisher,wrichardson@example.org,001-906-670-3933x677,1992-08-25,male,2025-05-17 06:22:36,email,True,inactive,English,2025-05-17 06:22:36,2025-07-16 17:34:30,2025-06-04 16:55:02
2112,Justin,Harris,vwinters@example.org,920.503.4093x58271,2005-01-13,male,2025-08-23 00:28:25,organic,False,active,English,2025-08-23 00:28:25,2025-09-25 09:26:54,2025-08-29 14:00:15
2113,Christine,Beck,ssanders@example.com,001-651-784-7887x978,1945-11-14,female,2022-12-17 05:29:54,organic,True,active,English,2022-12-17 05:29:54,2025-02-01 20:06:51,2025-08-15 06:13:59
2114,Manuel,Suarez,ehaynes@example.org,249-817-9461,2000-09-30,male,2024-10-28 14:29:11,organic,True,active,English,2024-10-28 14:29:11,2025-06-14 07:29:20,2025-07-30 17:56:34
2115,Robert,Fowler,cole83@example.org,001-278-566-8689x984,1990-12-19,male,2023-06-27 18:19:29,organic,True,active,English,2023-06-27 18:19:29,2024-04-13 16:47:59,2025-02-15 06:05:06
2116,Amy,Perez,humphreyruth@example.com,514-520-7651,1995-11-11,female,2024-02-22 01:20:13,email,False,active,English,2024-02-22 01:20:13,2024-11-10 01:13:54,2024-07-09 03:25:25
2117,Diane,Brooks,tbrown@example.net,001-596-810-8492x970,1972-11-21,female,2025-02-16 06:55:34,organic,False,inactive,English,2025-02-16 06:55:34,2025-09-15 01:41:03,2025-08-07 19:21:41
2118,Charles,Potter,yjenkins@example.org,335-745-6143,1989-06-04,male,2023-01-12 10:51:09,referral,False,active,English,2023-01-12 10:51:09,2023-11-15 01:38:56,2025-03-17 23:41:26
2119,Michael,Torres,john12@example.org,6853904002,1956-08-31,male,2023-07-19 21:35:10,email,False,inactive,English,2023-07-19 21:35:10,2025-06-19 18:10:34,2023-09-07 15:05:43
2120,Mitchell,White,laurensharp@example.org,934-824-1471,1972-03-24,male,2024-06-15 05:23:53,organic,True,active,English,2024-06-15 05:23:53,2024-10-19 09:40:09,2024-08-12 08:49:59
2121,Richard,Harrison,jessica92@example.org,7173274821,1990-10-23,male,2024-10-11 02:06:22,organic,True,active,English,2024-10-11 02:06:22,2025-04-15 13:22:11,2025-08-04 19:36:03
2122,Monique,Henry,oyoung@example.org,804-496-1965x196,1992-05-10,female,2022-10-26 15:57:17,paid_ads,True,active,English,2022-10-26 15:57:17,2024-11-12 12:43:18,2023-03-18 10:27:27
